"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"09.05.2018","292,22","292,22","292,22","292,22","-","-0,03%"
"08.05.2018","292,31","292,31","292,31","292,31","-","-0,98%"
"07.05.2018","295,20","295,20","295,20","295,20","-","0,35%"
"04.05.2018","294,17","294,17","294,17","294,17","-","-0,50%"
"03.05.2018","295,64","295,64","295,64","295,64","-","0,31%"
"02.05.2018","294,73","294,73","294,73","294,73","-","0,03%"
"30.04.2018","294,64","294,64","294,64","294,64","-","-0,35%"
"27.04.2018","295,67","295,67","295,67","295,67","-","0,09%"
"26.04.2018","295,41","295,41","295,41","295,41","-","0,26%"
"25.04.2018","294,64","294,64","294,64","294,64","-","-0,06%"
"24.04.2018","294,81","294,81","294,81","294,81","-","0,16%"
"23.04.2018","294,35","294,35","294,35","294,35","-","-0,08%"
"20.04.2018","294,59","294,59","294,59","294,59","-","-0,04%"
"19.04.2018","294,70","294,70","294,70","294,70","-","-0,40%"
"18.04.2018","295,89","295,89","295,89","295,89","-","0,29%"
"17.04.2018","295,04","295,04","295,04","295,04","-","0,40%"
"16.04.2018","293,86","293,86","293,86","293,86","-","-0,04%"
"13.04.2018","293,99","293,99","293,99","293,99","-","0,15%"
"12.04.2018","293,56","293,56","293,56","293,56","-","-0,23%"
"11.04.2018","294,23","294,23","294,23","294,23","-","0,12%"
"10.04.2018","293,89","293,89","293,89","293,89","-","-0,22%"
"09.04.2018","294,54","294,54","294,54","294,54","-","0,12%"
"06.04.2018","294,18","294,18","294,18","294,18","-","-0,05%"
"05.04.2018","294,33","294,33","294,33","294,33","-","-0,24%"
"04.04.2018","295,04","295,04","295,04","295,04","-","0,41%"
"03.04.2018","293,84","293,84","293,84","293,84","-","-0,08%"
"29.03.2018","294,07","294,07","294,07","294,07","-","0,46%"
"28.03.2018","292,72","292,72","292,72","292,72","-","0,23%"
"27.03.2018","292,05","292,05","292,05","292,05","-","0,43%"
"26.03.2018","290,79","290,79","290,79","290,79","-","-0,34%"
"23.03.2018","291,79","291,79","291,79","291,79","-","0,06%"
"22.03.2018","291,62","291,62","291,62","291,62","-","0,44%"
"21.03.2018","290,35","290,35","290,35","290,35","-","-0,21%"
"20.03.2018","290,96","290,96","290,96","290,96","-","0,46%"
"19.03.2018","289,63","289,63","289,63","289,63","-","0,15%"
"16.03.2018","289,19","289,19","289,19","289,19","-","-0,01%"
"15.03.2018","289,22","289,22","289,22","289,22","-","0,24%"
"14.03.2018","288,53","288,53","288,53","288,53","-","-0,14%"
"13.03.2018","288,93","288,93","288,93","288,93","-","0,08%"
"12.03.2018","288,71","288,71","288,71","288,71","-","-0,01%"
"09.03.2018","288,74","288,74","288,74","288,74","-","-0,14%"
"08.03.2018","289,14","289,14","289,14","289,14","-","0,56%"
"07.03.2018","287,53","287,53","287,53","287,53","-","0,29%"
"06.03.2018","286,69","286,69","286,69","286,69","-","0,08%"
"05.03.2018","286,46","286,46","286,46","286,46","-","-0,48%"
"02.03.2018","287,84","287,84","287,84","287,84","-","-0,00%"
"01.03.2018","287,85","287,85","287,85","287,85","-","0,32%"
"28.02.2018","286,94","286,94","286,94","286,94","-","0,17%"
"27.02.2018","286,46","286,46","286,46","286,46","-","0,15%"
"26.02.2018","286,02","286,02","286,02","286,02","-","0,34%"
"23.02.2018","285,06","285,06","285,06","285,06","-","0,12%"
"22.02.2018","284,71","284,71","284,71","284,71","-","-0,18%"
"21.02.2018","285,23","285,23","285,23","285,23","-","0,09%"
"20.02.2018","284,98","284,98","284,98","284,98","-","-0,07%"
"19.02.2018","285,19","285,19","285,19","285,19","-","-0,46%"
"16.02.2018","286,52","286,52","286,52","286,52","-","0,53%"
"15.02.2018","285,00","285,00","285,00","285,00","-","0,01%"
