2019-06-24,12398.8
2019-07-01,12568.53
2019-07-08,12323.32
2019-07-15,12260.07
2019-07-22,12419.9
2019-07-29,11872.44
2019-08-05,11693.8
2019-08-12,11562.74
2019-08-19,11611.51
2019-08-26,11939.28
2019-09-02,12191.73
2019-09-09,12468.53
2019-09-16,12468.01
2019-09-23,12380.94
2019-09-30,12012.81
2019-10-07,12511.65
2019-10-14,12633.6
2019-10-21,12894.51
2019-10-28,12961.05
2019-11-04,13228.56
2019-11-11,13241.75
2019-11-18,13163.88
2019-11-25,13236.38
2019-12-02,13166.58
2019-12-09,13282.72
2019-12-16,13318.9
2019-12-23,13337.11
2019-12-30,13219.14
