"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"06.06.2010","2.638,31","2.528,63","2.651,39","2.475,71","783,55M","3,32%"
"30.05.2010","2.553,59","2.608,03","2.668,56","2.539,39","646,84M","-2,31%"
"23.05.2010","2.614,06","2.586,84","2.637,59","2.448,10","870,05M","1,55%"
"16.05.2010","2.574,18","2.621,64","2.713,47","2.497,32","1,00B","-2,27%"
"09.05.2010","2.633,92","2.534,81","2.787,70","2.531,43","1,08B","5,35%"
"02.05.2010","2.500,18","2.806,71","2.828,79","2.472,10","984,77M","-11,24%"
"25.04.2010","2.816,86","2.936,95","2.962,94","2.762,15","705,07M","-3,47%"
"18.04.2010","2.918,11","2.941,87","2.990,05","2.882,09","466,36M","-1,07%"
"11.04.2010","2.949,65","3.008,80","3.027,14","2.940,38","428,16M","-1,47%"
"04.04.2010","2.993,54","2.988,99","2.998,29","2.923,28","282,26M","0,50%"
"28.03.2010","2.978,50","2.947,18","2.980,83","2.910,09","249,96M","1,28%"
"21.03.2010","2.940,94","2.889,13","2.952,49","2.849,14","382,74M","1,48%"
"14.03.2010","2.897,95","2.894,79","2.936,37","2.868,45","422,26M","-0,01%"
"07.03.2010","2.898,36","2.888,02","2.921,80","2.857,23","302,23M","0,73%"
"28.02.2010","2.877,44","2.743,17","2.877,44","2.737,07","408,66M","5,46%"
"21.02.2010","2.728,47","2.798,29","2.804,30","2.677,21","451,55M","-2,32%"
"14.02.2010","2.793,37","2.683,49","2.795,83","2.676,49","381,79M","4,45%"
"07.02.2010","2.674,46","2.635,84","2.727,69","2.617,77","561,78M","1,63%"
"31.01.2010","2.631,64","2.763,88","2.842,61","2.631,64","642,07M","-5,23%"
"24.01.2010","2.776,83","2.825,15","2.845,15","2.737,33","506,43M","-2,11%"
"17.01.2010","2.836,80","2.949,94","2.990,50","2.806,51","458,00M","-3,52%"
"10.01.2010","2.940,25","3.030,42","3.044,37","2.939,04","371,40M","-2,57%"
"03.01.2010","3.017,85","2.974,86","3.025,60","2.974,86","322,81M","1,78%"
