"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"16.12.2015","21.210,23","21.267,20","21.373,88","21.095,44","557,05M","-0,29%"
"15.12.2015","21.272,68","20.670,49","21.272,68","20.659,46","633,00M","3,74%"
"14.12.2015","20.506,56","21.062,45","21.186,99","20.506,56","810,76M","-2,42%"
"11.12.2015","21.015,29","21.351,26","21.386,23","20.924,07","584,31M","-1,84%"
"10.12.2015","21.409,63","21.402,77","21.616,69","21.325,00","486,80M","-0,42%"
"09.12.2015","21.500,88","21.625,47","21.701,02","21.355,14","574,07M","-0,17%"
"08.12.2015","21.538,04","21.991,70","21.998,36","21.443,61","522,01M","-2,26%"
"07.12.2015","22.037,17","22.108,93","22.218,82","21.954,49","409,67M","0,07%"
"04.12.2015","22.021,36","21.918,49","22.111,24","21.832,26","570,91M","0,12%"
"03.12.2015","21.995,71","22.553,23","22.843,81","21.995,71","858,88M","-2,47%"
"02.12.2015","22.551,91","22.676,41","22.730,25","22.515,11","464,38M","-0,13%"
"01.12.2015","22.581,33","22.795,45","22.844,38","22.581,33","433,67M","-0,60%"
"30.11.2015","22.717,98","22.525,64","22.773,09","22.505,79","541,52M","0,63%"
"27.11.2015","22.575,18","22.482,88","22.707,68","22.432,56","501,39M","-0,07%"
"26.11.2015","22.591,53","22.354,48","22.597,95","22.339,31","414,82M","1,04%"
"25.11.2015","22.359,23","22.025,79","22.400,40","21.944,09","522,73M","1,87%"
"24.11.2015","21.948,14","22.194,41","22.229,12","21.840,84","489,08M","-1,55%"
"23.11.2015","22.294,69","22.078,10","22.390,39","21.995,27","463,19M","0,70%"
"20.11.2015","22.140,14","22.222,20","22.246,61","21.946,45","581,64M","-0,23%"
"19.11.2015","22.191,99","22.249,49","22.321,42","22.095,52","532,44M","0,45%"
"18.11.2015","22.091,56","22.197,26","22.205,00","22.054,51","532,93M","-0,98%"
"17.11.2015","22.309,39","22.015,87","22.309,39","21.974,44","548,75M","2,28%"
"16.11.2015","21.811,36","21.606,99","21.924,72","21.572,63","417,76M","-0,14%"
"13.11.2015","21.842,56","21.819,12","21.986,75","21.655,21","530,97M","-0,08%"
"12.11.2015","21.859,29","22.345,46","22.367,15","21.810,67","683,61M","-2,35%"
"11.11.2015","22.385,11","22.463,41","22.658,94","22.316,83","620,36M","-0,26%"
"10.11.2015","22.444,00","22.254,23","22.444,00","22.125,52","575,88M","1,52%"
"09.11.2015","22.107,30","22.509,21","22.570,52","22.107,30","491,65M","-1,88%"
"06.11.2015","22.529,94","22.220,34","22.529,94","22.166,83","946,62M","1,38%"
"05.11.2015","22.223,70","22.320,41","22.442,87","22.132,70","517,52M","-0,40%"
"04.11.2015","22.312,63","22.557,93","22.660,64","22.303,07","582,31M","-0,65%"
"03.11.2015","22.459,45","22.517,39","22.636,24","22.165,92","616,10M","-0,10%"
"02.11.2015","22.482,39","22.341,59","22.622,53","22.263,50","521,21M","0,18%"
"30.10.2015","22.442,51","22.539,67","22.584,25","22.336,98","699,45M","-0,00%"
"29.10.2015","22.442,69","22.702,16","22.712,60","22.209,45","813,94M","-1,07%"
"28.10.2015","22.686,24","22.489,23","22.697,27","22.456,18","528,91M","1,41%"
"27.10.2015","22.369,92","22.572,80","22.731,20","22.369,92","516,37M","-1,15%"
"26.10.2015","22.629,64","22.713,99","22.740,84","22.548,68","464,21M","-0,47%"
"23.10.2015","22.736,86","22.717,17","22.874,96","22.637,87","751,83M","0,53%"
"22.10.2015","22.616,90","22.124,06","22.616,90","22.103,13","826,23M","2,00%"
"21.10.2015","22.172,64","22.343,68","22.388,15","22.097,39","442,89M","-0,44%"
"20.10.2015","22.270,11","22.466,40","22.536,84","22.119,76","524,98M","-0,67%"
"19.10.2015","22.419,68","22.344,50","22.532,75","22.299,23","431,42M","0,37%"
"16.10.2015","22.337,66","22.358,64","22.416,35","22.225,73","501,55M","0,54%"
"15.10.2015","22.217,69","22.022,14","22.233,92","21.967,73","483,97M","1,74%"
"14.10.2015","21.838,20","21.912,69","22.035,18","21.797,60","495,31M","-0,95%"
"13.10.2015","22.048,49","22.011,69","22.179,72","21.747,19","538,03M","-0,19%"
"12.10.2015","22.091,27","22.263,56","22.346,13","22.002,98","414,90M","-0,75%"
"09.10.2015","22.257,89","22.372,21","22.423,55","22.204,71","511,46M","0,46%"
"08.10.2015","22.156,74","22.045,42","22.195,14","21.984,89","535,54M","0,68%"
"07.10.2015","22.007,34","22.218,34","22.343,41","22.007,34","665,35M","-0,79%"
"06.10.2015","22.182,65","21.945,48","22.182,65","21.802,13","568,99M","0,92%"
"05.10.2015","21.980,08","21.736,12","22.026,56","21.623,22","628,04M","2,73%"
"02.10.2015","21.395,29","21.368,53","21.547,94","21.052,48","733,07M","1,19%"
"01.10.2015","21.142,86","21.502,67","21.551,30","21.101,46","643,96M","-0,71%"
"30.09.2015","21.294,98","21.039,60","21.320,60","20.971,28","713,13M","2,74%"
"29.09.2015","20.726,75","20.514,58","20.905,12","20.476,48","705,56M","-0,16%"
"28.09.2015","20.759,49","21.196,75","21.300,51","20.759,49","536,89M","-2,72%"
"25.09.2015","21.339,11","20.963,21","21.400,25","20.914,55","630,42M","3,68%"
"24.09.2015","20.581,83","21.055,59","21.215,58","20.544,96","824,03M","-2,31%"
"23.09.2015","21.068,88","21.124,08","21.408,60","20.947,14","608,15M","0,18%"
"22.09.2015","21.031,80","21.705,85","21.705,85","21.017,08","734,83M","-3,33%"
"21.09.2015","21.755,42","21.473,98","21.803,13","21.460,65","509,77M","1,12%"
"18.09.2015","21.514,90","22.004,13","22.004,13","21.504,45","918,95M","-2,65%"
"17.09.2015","22.099,53","22.110,78","22.129,89","21.974,52","473,02M","0,18%"
"16.09.2015","22.059,21","22.085,15","22.180,98","21.907,83","530,78M","0,71%"
"15.09.2015","21.903,63","21.584,05","21.992,67","21.434,66","556,71M","1,62%"
"14.09.2015","21.553,80","21.815,55","21.860,37","21.497,11","554,78M","-0,96%"
"11.09.2015","21.762,63","22.049,88","22.063,76","21.706,73","574,35M","-0,63%"
"10.09.2015","21.901,45","21.944,66","22.121,02","21.806,95","582,53M","-1,02%"
"09.09.2015","22.126,57","22.397,93","22.448,77","22.126,57","637,02M","0,84%"
"08.09.2015","21.941,31","21.718,97","22.124,99","21.710,72","513,76M","1,48%"
"07.09.2015","21.622,34","21.680,44","21.754,59","21.501,54","321,24M","0,70%"
"04.09.2015","21.472,68","21.920,62","21.955,09","21.424,04","723,78M","-3,18%"
"03.09.2015","22.177,37","21.743,95","22.291,71","21.690,20","658,23M","2,62%"
"02.09.2015","21.612,00","21.566,39","21.827,59","21.429,98","541,77M","0,75%"
"01.09.2015","21.451,37","21.734,67","21.854,59","21.343,88","614,63M","-2,24%"
"31.08.2015","21.941,92","22.003,46","22.112,24","21.775,98","435,51M","-0,24%"
"28.08.2015","21.993,74","22.248,57","22.276,16","21.846,12","457,90M","-0,93%"
"27.08.2015","22.201,24","21.943,04","22.263,44","21.768,24","680,21M","3,39%"
"26.08.2015","21.473,81","21.323,81","21.801,61","21.151,43","646,69M","-0,81%"
"25.08.2015","21.649,69","20.864,96","21.664,32","20.632,97","1,02B","5,86%"
"24.08.2015","20.450,43","20.992,90","21.349,59","20.158,22","1,22B","-5,96%"
"21.08.2015","21.746,17","22.002,39","22.379,62","21.746,17","717,68M","-2,83%"
"20.08.2015","22.378,65","22.836,57","23.011,01","22.352,15","623,01M","-2,60%"
"19.08.2015","22.975,32","23.209,96","23.338,80","22.975,32","470,92M","-1,77%"
"18.08.2015","23.389,72","23.334,75","23.495,41","23.259,17","338,01M","-0,08%"
"17.08.2015","23.407,99","23.367,64","23.465,37","23.103,65","334,84M","0,69%"
"14.08.2015","23.248,52","23.371,35","23.524,73","23.175,01","365,06M","-0,46%"
"13.08.2015","23.356,01","23.347,39","23.545,82","23.255,67","523,54M","1,56%"
"12.08.2015","22.997,55","23.530,52","23.533,01","22.923,11","670,24M","-2,96%"
"11.08.2015","23.698,49","23.916,25","23.979,61","23.698,49","419,92M","-1,12%"
"10.08.2015","23.966,44","23.705,00","23.992,48","23.659,78","396,69M","1,10%"
"07.08.2015","23.705,00","23.807,22","23.866,98","23.705,00","693,32M","-0,45%"
"06.08.2015","23.811,09","23.852,49","23.970,56","23.804,98","660,93M","-0,42%"
"05.08.2015","23.911,81","23.579,64","23.917,64","23.555,21","639,88M","1,87%"
"04.08.2015","23.473,25","23.657,52","23.662,05","23.341,76","508,55M","-1,02%"
"03.08.2015","23.714,38","23.553,15","23.748,68","23.478,05","490,36M","0,75%"
"31.07.2015","23.538,03","23.459,38","23.538,03","23.293,35","561,61M","0,61%"
"30.07.2015","23.396,09","23.380,85","23.479,83","23.191,18","680,67M","0,63%"
"29.07.2015","23.248,90","23.424,86","23.469,40","23.035,24","632,70M","-0,34%"
"28.07.2015","23.328,02","22.979,54","23.328,02","22.951,01","526,93M","2,27%"
"27.07.2015","22.809,30","23.387,02","23.396,65","22.809,30","662,09M","-2,97%"
"24.07.2015","23.507,70","23.599,78","23.813,85","23.491,59","453,81M","-0,53%"
"23.07.2015","23.633,05","23.824,72","23.885,52","23.610,43","451,80M","-0,20%"
"22.07.2015","23.681,11","23.585,94","23.802,60","23.536,15","447,92M","-0,13%"
"21.07.2015","23.712,90","24.071,63","24.121,03","23.699,94","514,91M","-1,32%"
"20.07.2015","24.031,19","23.798,84","24.157,39","23.797,80","584,31M","1,12%"
"17.07.2015","23.765,41","23.852,24","23.875,64","23.690,76","493,59M","-0,07%"
"16.07.2015","23.783,14","23.516,66","23.784,54","23.484,83","752,37M","1,67%"
"15.07.2015","23.392,75","23.140,94","23.392,75","23.113,22","586,18M","1,28%"
"14.07.2015","23.097,51","23.126,81","23.140,10","22.886,25","483,53M","-0,30%"
"13.07.2015","23.167,04","23.099,65","23.340,11","22.870,66","817,44M","1,00%"
"10.07.2015","22.937,40","22.626,33","22.948,77","22.554,77","881,66M","3,00%"
"09.07.2015","22.268,51","21.570,81","22.337,12","21.519,28","743,35M","3,51%"
"08.07.2015","21.512,39","21.038,03","21.557,39","20.937,34","859,82M","2,64%"
"07.07.2015","20.958,48","21.732,67","21.858,91","20.958,48","867,28M","-2,97%"
"06.07.2015","21.600,72","21.874,02","22.065,93","21.600,72","1,04B","-4,03%"
"03.07.2015","22.508,13","22.611,14","22.709,01","22.332,75","454,83M","-0,48%"
"02.07.2015","22.616,50","22.961,14","23.049,70","22.616,50","539,64M","-1,43%"
"01.07.2015","22.943,64","22.623,40","23.127,42","22.568,26","776,49M","2,15%"
"30.06.2015","22.460,71","22.456,29","22.862,19","22.337,79","877,31M","-0,48%"
"29.06.2015","22.569,95","23.337,32","23.400,38","22.569,95","1,04B","-5,17%"
"26.06.2015","23.800,47","23.517,64","23.849,64","23.405,14","640,43M","0,67%"
"25.06.2015","23.642,62","23.280,79","23.815,59","23.280,79","906,96M","0,85%"
"24.06.2015","23.443,07","23.636,07","23.704,80","23.240,56","702,78M","-0,53%"
"23.06.2015","23.567,25","23.607,87","23.731,87","23.520,57","781,03M","0,35%"
"22.06.2015","23.485,95","23.115,33","23.485,95","22.987,33","907,63M","3,47%"
"19.06.2015","22.699,37","22.412,14","22.750,06","22.349,68","841,45M","1,07%"
"18.06.2015","22.460,02","22.224,11","22.460,02","21.855,05","858,55M","1,06%"
"17.06.2015","22.225,06","22.408,84","22.565,64","22.210,93","707,35M","-0,71%"
"16.06.2015","22.383,48","22.191,31","22.446,28","21.986,65","751,70M","0,25%"
"15.06.2015","22.328,03","22.595,98","22.656,31","22.287,89","657,12M","-2,40%"
"12.06.2015","22.877,81","23.157,17","23.303,81","22.678,54","603,90M","-1,27%"
"11.06.2015","23.172,34","23.017,97","23.436,02","23.001,82","702,05M","0,35%"
"10.06.2015","23.091,49","22.508,55","23.155,72","22.416,36","601,78M","2,50%"
"09.06.2015","22.527,46","22.621,71","22.758,27","22.303,96","518,30M","-0,51%"
"08.06.2015","22.642,29","22.858,07","22.959,41","22.642,29","413,18M","-0,90%"
"05.06.2015","22.847,34","23.104,55","23.250,63","22.805,03","650,60M","-2,10%"
"04.06.2015","23.336,50","23.480,15","23.564,36","23.217,09","689,82M","-1,15%"
"03.06.2015","23.608,83","23.589,64","23.796,94","23.473,44","708,32M","0,14%"
"02.06.2015","23.576,16","23.520,63","23.717,70","23.264,64","663,40M","0,60%"
"01.06.2015","23.435,67","23.582,62","23.704,72","23.379,45","521,81M","-0,26%"
"29.05.2015","23.495,68","23.789,29","23.821,33","23.495,68","714,20M","-1,05%"
"28.05.2015","23.744,13","23.761,96","23.866,19","23.626,70","518,81M","-0,49%"
"27.05.2015","23.861,07","23.443,27","23.879,84","23.419,71","730,96M","2,29%"
"26.05.2015","23.326,95","23.328,63","23.505,52","23.178,67","607,14M","0,18%"
"25.05.2015","23.285,11","23.623,24","23.631,02","23.278,09","282,08M","-2,09%"
"22.05.2015","23.781,78","23.701,39","23.815,50","23.686,30","422,64M","0,18%"
"21.05.2015","23.739,69","23.719,78","23.757,06","23.584,52","522,16M","-0,14%"
"20.05.2015","23.772,61","23.668,82","23.772,80","23.578,14","527,31M","0,25%"
"19.05.2015","23.713,26","23.350,11","23.713,26","23.331,35","638,30M","2,22%"
"18.05.2015","23.198,10","23.217,23","23.364,67","23.002,36","514,94M","-1,17%"
"15.05.2015","23.473,46","23.615,27","23.741,11","23.433,29","841,37M","-0,32%"
"14.05.2015","23.548,59","23.207,45","23.548,59","23.030,75","757,93M","1,45%"
"13.05.2015","23.210,97","23.170,53","23.401,44","23.123,49","949,27M","0,46%"
"12.05.2015","23.104,87","23.181,83","23.269,97","22.942,36","1,06B","-0,93%"
"11.05.2015","23.321,86","23.312,57","23.367,78","23.124,27","730,41M","0,04%"
"08.05.2015","23.312,43","23.032,05","23.312,43","22.921,32","784,80M","2,06%"
"07.05.2015","22.841,92","22.514,60","22.854,19","22.296,58","817,35M","0,80%"
"06.05.2015","22.659,85","22.609,88","22.840,27","22.472,50","809,62M","0,37%"
"05.05.2015","22.576,35","23.144,70","23.350,34","22.576,35","900,17M","-2,76%"
"04.05.2015","23.217,17","23.082,15","23.365,16","22.859,79","498,68M","0,74%"
"30.04.2015","23.045,52","22.963,92","23.180,43","22.725,83","756,23M","0,22%"
"29.04.2015","22.995,63","23.653,94","23.695,24","22.995,63","802,01M","-2,28%"
"28.04.2015","23.532,09","23.793,60","23.859,90","23.487,13","638,36M","-1,15%"
"27.04.2015","23.806,27","23.449,13","23.812,07","23.154,64","724,02M","1,62%"
"24.04.2015","23.427,35","23.356,40","23.574,12","23.213,14","716,66M","0,98%"
"23.04.2015","23.199,43","23.332,47","23.380,89","22.966,31","618,15M","-0,50%"
"22.04.2015","23.315,40","23.321,05","23.427,31","23.125,01","636,59M","0,32%"
"21.04.2015","23.240,26","23.433,64","23.525,31","22.969,60","738,02M","-0,40%"
"20.04.2015","23.332,98","23.090,93","23.332,98","23.027,14","674,92M","1,25%"
"17.04.2015","23.044,08","23.577,16","23.780,19","23.010,93","952,20M","-2,40%"
"16.04.2015","23.610,81","24.035,53","24.063,21","23.584,53","743,03M","-1,75%"
"15.04.2015","24.030,54","23.804,71","24.081,74","23.787,77","596,34M","1,17%"
"14.04.2015","23.752,91","23.974,58","24.024,23","23.642,91","690,37M","-1,07%"
"13.04.2015","24.008,91","23.907,76","24.047,58","23.897,24","575,41M","0,55%"
"10.04.2015","23.877,25","23.878,85","23.917,76","23.773,20","533,46M","0,31%"
"09.04.2015","23.803,90","23.653,15","23.803,90","23.624,07","515,40M","0,96%"
"08.04.2015","23.578,70","23.709,74","23.785,74","23.538,81","614,62M","-0,54%"
"07.04.2015","23.706,34","23.502,00","23.736,45","23.477,02","653,79M","1,71%"
"02.04.2015","23.308,53","23.407,38","23.453,85","23.289,91","493,68M","-0,22%"
"01.04.2015","23.358,99","23.092,49","23.447,36","23.072,13","774,25M","0,87%"
"31.03.2015","23.157,12","23.232,63","23.336,94","23.006,22","632,27M","-0,44%"
"30.03.2015","23.260,57","23.015,51","23.263,12","23.003,69","569,58M","1,20%"
"27.03.2015","22.984,23","23.022,20","23.048,06","22.745,48","593,58M","0,37%"
"26.03.2015","22.900,27","22.993,40","23.062,98","22.659,62","823,24M","-1,06%"
"25.03.2015","23.145,10","23.256,77","23.366,50","23.128,58","713,45M","-0,81%"
"24.03.2015","23.333,20","23.022,31","23.381,86","22.977,90","829,35M","1,20%"
"23.03.2015","23.057,12","23.177,59","23.196,95","23.014,12","594,33M","-0,52%"
"20.03.2015","23.176,68","22.904,69","23.203,57","22.767,55","1,05B","1,63%"
"19.03.2015","22.805,17","22.656,76","22.915,49","22.644,88","891,70M","1,06%"
"18.03.2015","22.565,19","22.790,94","22.818,55","22.397,86","855,47M","-0,69%"
"17.03.2015","22.723,06","22.961,06","22.987,55","22.603,55","768,82M","-0,91%"
"16.03.2015","22.930,92","22.784,96","23.008,89","22.756,57","903,09M","0,96%"
"13.03.2015","22.713,59","22.907,37","22.924,80","22.579,89","796,23M","-0,42%"
"12.03.2015","22.809,01","22.828,24","22.893,10","22.772,87","784,11M","-0,11%"
"11.03.2015","22.833,04","22.409,40","22.860,68","22.408,78","1,03B","2,18%"
"10.03.2015","22.345,77","22.594,30","22.631,37","22.280,21","747,41M","-0,97%"
"09.03.2015","22.564,35","22.345,20","22.567,89","22.250,32","777,10M","0,57%"
"06.03.2015","22.436,13","22.449,49","22.575,40","22.370,82","866,34M","0,16%"
"05.03.2015","22.400,08","22.230,03","22.444,44","22.124,02","815,54M","1,22%"
"04.03.2015","22.131,08","22.087,24","22.131,08","21.860,52","802,36M","0,65%"
"03.03.2015","21.987,18","22.365,80","22.410,97","21.942,47","929,97M","-1,39%"
"02.03.2015","22.297,60","22.381,46","22.514,89","22.184,06","782,60M","-0,18%"
"27.02.2015","22.337,79","22.175,65","22.338,82","22.098,43","796,90M","0,78%"
"26.02.2015","22.165,13","21.934,63","22.172,62","21.910,34","837,35M","1,04%"
"25.02.2015","21.937,24","22.109,47","22.133,32","21.853,07","677,28M","-0,96%"
"24.02.2015","22.149,75","21.969,49","22.167,17","21.775,59","863,08M","0,84%"
"23.02.2015","21.964,29","22.040,61","22.083,47","21.862,77","1,10B","0,56%"
"20.02.2015","21.842,57","21.628,07","21.852,62","21.609,64","1,04B","0,24%"
"19.02.2015","21.789,98","21.620,19","21.801,61","21.531,91","980,71M","0,60%"
"18.02.2015","21.659,33","21.495,77","21.659,33","21.453,38","892,16M","1,85%"
"17.02.2015","21.266,25","21.070,15","21.328,25","20.890,41","871,60M","0,47%"
"16.02.2015","21.165,84","21.145,22","21.280,73","21.079,37","694,20M","-0,18%"
"13.02.2015","21.204,07","21.106,98","21.287,81","21.088,43","1,09B","0,96%"
"12.02.2015","21.002,91","20.543,72","21.060,71","20.496,59","1,19B","2,13%"
"11.02.2015","20.565,76","20.785,80","20.794,60","20.518,44","822,21M","-0,77%"
"10.02.2015","20.725,63","20.417,94","20.798,19","20.330,09","847,66M","1,76%"
"09.02.2015","20.366,64","20.534,11","20.604,90","20.246,54","850,94M","-1,90%"
"06.02.2015","20.760,74","20.824,70","20.892,52","20.703,95","732,35M","-0,28%"
"05.02.2015","20.819,05","20.731,47","20.859,19","20.621,43","833,80M","-0,59%"
"04.02.2015","20.941,73","21.005,73","21.072,42","20.848,98","968,85M","-0,33%"
"03.02.2015","21.011,55","20.626,97","21.011,55","20.602,55","1,03B","2,57%"
"02.02.2015","20.485,69","20.596,35","20.605,18","20.286,43","907,51M","-0,09%"
"30.01.2015","20.503,38","20.679,50","20.723,22","20.411,02","1,06B","-0,44%"
"29.01.2015","20.593,72","20.413,93","20.645,51","20.231,29","947,11M","0,56%"
"28.01.2015","20.478,44","20.759,47","20.802,73","20.422,92","826,93M","-0,81%"
"27.01.2015","20.645,82","20.714,78","20.778,39","20.454,82","765,29M","-0,53%"
"26.01.2015","20.756,72","20.348,83","20.756,72","20.238,95","813,58M","1,15%"
"23.01.2015","20.519,75","20.594,37","20.676,70","20.389,24","1,31B","0,24%"
"22.01.2015","20.469,74","20.021,25","20.556,29","20.012,41","1,35B","2,44%"
"21.01.2015","19.981,41","19.724,05","19.981,41","19.449,93","1,23B","1,64%"
"20.01.2015","19.658,66","19.545,68","19.729,23","19.481,78","1,04B","0,91%"
"19.01.2015","19.480,53","19.255,25","19.609,08","19.149,35","1,01B","1,17%"
"16.01.2015","19.254,54","18.763,42","19.254,54","18.731,50","841,15M","2,18%"
"15.01.2015","18.844,52","18.646,93","18.970,97","18.066,31","989,43M","2,36%"
"14.01.2015","18.410,68","18.451,36","18.849,02","18.400,66","817,26M","-1,59%"
"13.01.2015","18.708,93","18.251,29","18.790,39","18.229,34","721,97M","1,96%"
"12.01.2015","18.349,15","18.310,17","18.429,68","18.031,76","619,60M","0,95%"
"09.01.2015","18.177,09","18.684,58","18.849,20","18.052,81","915,12M","-3,27%"
"08.01.2015","18.791,83","18.393,00","18.857,66","18.247,95","940,26M","3,69%"
"07.01.2015","18.123,45","18.226,43","18.478,11","17.991,76","752,62M","-0,11%"
"06.01.2015","18.143,26","18.298,26","18.523,74","18.041,32","703,94M","-0,25%"
"05.01.2015","18.188,44","18.961,03","19.190,24","18.188,44","836,17M","-4,92%"
"04.01.2015","19.130,26","19.130,26","19.130,26","19.130,26","-","0,00%"
"02.01.2015","19.130,26","19.156,72","19.246,76","18.919,65","513,82M","0,62%"
