"Data","Ultimo","Apertura","Massimo","Minimo","Vol.","Var. %"
"14.03.2010","327,81","329,74","332,11","326,56","9,54M","-0,60%"
"07.03.2010","329,78","326,92","332,25","325,97","7,69M","1,11%"
"28.02.2010","326,16","320,87","326,16","319,41","8,50M","1,99%"
"21.02.2010","319,80","327,18","328,53","315,81","9,07M","-2,22%"
"14.02.2010","327,07","319,78","327,13","319,74","7,50M","2,41%"
"07.02.2010","319,37","315,64","321,72","313,02","10,27M","1,55%"
"31.01.2010","314,49","325,05","331,64","314,32","9,75M","-3,52%"
"24.01.2010","325,96","333,09","333,71","324,75","9,31M","-2,33%"
"17.01.2010","333,72","338,38","344,64","332,57","10,20M","-1,00%"
"10.01.2010","337,08","345,10","347,15","336,87","8,40M","-2,14%"
"03.01.2010","344,46","343,30","345,59","339,81","8,74M","0,43%"
